0.4959,544.43,554.091,-6.2783,566.183,50.316,25.855,549.2
0.2721,542.998,554.674,-8.261,568.338,43.7506,26,539.49
0.2506,542.116,555.46,-9.789,570.631,43.2052,27.1445,538.73
0.4174,542.979,556.186,-9.2057,573.07,47.143,30.4994,545.78
0.4901,544.391,556.523,-7.7103,575.665,49.0079,35.0783,548.95
0.3242,544.833,556.729,-6.1877,578.425,44.5694,40.1047,542.04
0.1451,546.179,556.835,-4.9403,581.362,39.6569,46.5911,535.08
0.3124,551.441,556.907,-0.0757,582.986,43.78,54.1568,543.045
0.5628,555.706,556.746,4.407,583.785,49.678,59.0816,552.84
0.5305,558.362,556.525,7.343,584.6,48.5746,60.9804,551.16
0.482,562.862,556.431,12.0176,542.531,47.0406,60.4276,548.77
0.7998,564.6,556.308,13.8057,539.846,55.0992,55.3252,561.39
0.8954,562.158,555.981,12.2004,536.989,57.2497,46.5748,564.37
0.9562,557.869,555.717,9.212,533.95,58.4946,37.6903,566.12
1.2159,553.551,555.314,6.372,530.717,64.0684,29.5892,573.66
0.8122,545.367,554.601,0.3447,529.45,55.6341,22.9152,557.46
0.5183,542.579,554.255,-1.912,529.01,50.0719,19.9861,549.18
0.3312,540.951,553.857,-3.908,551.202,45.2575,19.2917,542.925
0.3483,540.322,553.676,-5.751,554.228,46.3218,19.9013,544.53
0.0645,541.144,553.382,-5.797,557.667,36.0669,21.6502,532.74
0.2572,544.304,553.249,-4.697,560.478,43.0496,23.0598,543.52
0.1729,545.204,553.045,-5.3624,563.601,40.5926,22.6408,541.04
0.1054,546.764,552.868,-6.2357,566.018,39.3584,21.3915,539.78
0.2856,547.78,552.824,-6.9257,567.937,45.5357,19.1274,548.64
0.2738,546.842,552.115,-8.951,569.979,45.4459,16.9717,548.54
0.2382,545.396,551.393,-11.4057,572.151,45.0084,15.4057,548.02
0.243,545.69,550.857,-12.321,574.461,45.5432,16.3932,548.84
0.1045,546.862,550.614,-11.7336,576.919,42.4618,19.9878,544.86
0.0379,550.117,550.556,-9.5974,579.534,41.7622,27.1459,543.95
-0.1071,552.837,550.423,-7.4807,581.163,39.79,35.0863,541.31
0.0656,557.303,550.005,-4.3387,581.88,44.0855,44.5728,549.49
0.1813,560.805,549.214,-1.25,553.388,47.0922,53.4056,554.7
0.3488,565.373,548.329,2.9747,552.807,51.0883,60.7112,561.135
0.2225,566.22,547.186,2.9573,552.214,48.8426,63.5868,557.55
0.3955,567.7,546.154,3.414,551.608,52.6563,64.8542,563.64
0.5058,567.706,544.917,2.2336,550.99,54.8503,63.4769,567
0.8159,567.538,543.518,1.3103,550.36,62.4273,61.0223,577.54
0.5352,563.552,541.982,-2.7593,571.167,55.8949,57.364,565.37
0.5526,562.806,540.813,-4.1487,572.495,55.6478,55.3967,564.95
0.5472,560.416,539.617,-6.384,573.908,54.9333,54.7153,563.67
0.6082,559.916,538.476,-6.592,575.411,56.5799,56.5276,566.16
0.472,557.822,537.542,-7.4307,577.01,51.9916,60.0993,557.61
0.5545,558.27,536.981,-5.7186,578.711,54.5128,66.3516,561.64
0.4124,560.762,536.361,-1.4507,580.521,49.6524,73.9554,553
0.5604,564.742,536.007,3.276,581.566,54.7933,81.1374,561.17
0.4865,568.795,535.53,8.3103,582.654,51.6771,86.948,555.69
0.5664,573.323,535.246,13.7076,583.12,54.3163,91.2502,559.85
0.8013,577.112,534.788,18.486,566.802,64.8515,93.4444,574.1
0.8155,577.296,534.081,20.1993,562.723,64.3102,93.0345,572.9
0.9793,575.242,533.269,19.938,557.624,71.5918,90.6588,581.435
1.0013,570.813,532.041,18.4047,551.642,70.462,87.7007,578.33
1.1025,564.613,530.767,14.7493,545.246,70.8539,84.2103,578.795
1.1779,556.584,529.32,10.0213,539.391,69.5785,80.5716,575.02
1.0824,548.58,527.783,4.7604,534.502,64.8972,78.4693,562.63
1.0349,544.414,526.847,2.781,531.01,63.4909,79.1037,559.29
0.7805,541.846,526.092,2.4257,531.01,57.8801,80.8222,547.33
0.5966,540.91,525.787,2.425,528.783,53.0138,82.9326,538.65
0.5099,542.182,525.575,4.127,526.092,50.794,85.8404,535
0.6658,545.414,525.597,7.189,523.103,55.3148,87.7055,541.8
0.7866,546.256,525.376,9.9357,519.781,58.6282,87.4971,546.45
0.7238,544.566,525.008,10.5137,516.09,56.6582,85.6491,542.65
0.7935,544.068,525.007,11.4464,511.989,58.258,83.085,545.01
0.9492,540.922,524.846,8.853,508.463,62.5305,79.646,551.16
0.8814,537.465,524.595,6.01,505.918,60.2646,76.9495,546.01
0.7538,534.229,524.468,3.3547,504.417,56.4619,75.2492,538
0.8171,531.849,524.689,2.1487,503.67,57.8481,73.2565,540.16
0.6397,530.477,524.841,2.7913,540.2,52.3797,71.0524,529.28
0.74,531.061,525.24,4.6303,540.725,55.1874,68.4114,533.875
0.6934,531.796,525.512,7.3564,541.481,53.1339,65.8885,529.83
0.6482,528.476,525.833,5.6297,542.253,51.2198,63.4192,526.1
0.7915,525.742,526.186,4.5157,543.04,55.2655,64.0366,533.3
0.7946,523.32,526.464,4.5097,543.555,54.7585,66.3044,532.2
0.8988,524.224,526.71,7.5123,544.369,57.7122,68.6706,537.55
0.4552,525.104,526.892,10.435,545.2,45.2454,68.8007,513.23
0.4228,529.918,527.731,15.7877,502.259,44.7478,65.8301,512.43
0.5567,531.51,528.612,17.7657,499.518,49.3031,58.6248,521.19
0.7905,529.26,529.353,15.631,496.602,59.2287,49.3718,536.72
0.8754,524.007,529.844,10.856,493.501,63.208,39.9398,541.95
0.8066,516.419,530.17,4.0207,491.617,61.0474,31.4032,537.3
0.5312,510.145,530.46,-2.1187,491,51.4125,25.63,520.39
0.3552,506.427,531.086,-6.9647,520.743,43.3752,21.7803,509.94
0.359,503.851,532.006,-11.646,523.329,43.7061,19.3273,510.455
0.2553,501.904,533.081,-15.358,526.141,38.231,19.2968,504.01
0.2971,502.484,534.276,-17.0953,529.196,39.288,22.5805,505.93
0.2163,502.328,535.515,-19.0093,532.518,35.7393,27.772,501.8
0.1072,503.296,536.684,-19.2574,536.128,31.4704,35.9959,497.06
0.1204,507.776,537.912,-15.948,538.75,33.0443,46.5488,500.72
0.1904,513.542,539.077,-10.564,541.539,35.861,57.1326,506.91
0.1209,518.292,539.936,-5.2307,543.114,34.3843,65.661,505.15
0.102,524.318,540.811,0.0826,543.88,35.0181,72.4411,506.64
0.3374,530.452,541.751,5.2253,515.247,41.0657,75.9199,519.46
0.5375,534.864,542.216,8.794,512.757,46.9973,75.607,529.55
0.5528,536.34,542.385,10.3707,510.051,47.7012,71.6916,530.66
0.6409,537.962,542.42,11.6294,507.109,50.6318,65.1708,535.28
0.6767,537.366,542.174,11.3367,503.912,51.9336,55.5572,537.31
0.7387,533.912,542.166,8.498,501.406,54.6391,44.1569,541.52
0.6382,528.532,542.15,3.0473,499.706,52.1136,32.5747,536.93
0.6545,522.436,542.385,-3.0513,497.934,53.2165,22.7845,538.77
0.5273,514.314,542.505,-11.1614,497.22,49.7438,15.168,532.3
0.3024,511.022,542.963,-14.9433,531.087,42.1937,11.7318,520.04
0.1877,511.316,543.978,-16.5854,533.249,38.3944,11.1756,514.62
0.008,514.814,545.36,-15.2946,535.548,32.1528,12.3555,506.45
-0.245,519.132,546.713,-13.8287,537.995,24.9925,14.0705,498.16
-0.0993,526.722,548.506,-9.5267,538.934,31.596,15.7546,515.84
-0.0532,529.7,549.914,-8.552,539.29,34.2944,15.382,521.51
0.1852,531.014,551.101,-8.7214,523.41,40.2637,14.3616,532.11
0.0392,533.108,552.052,-7.6334,523.41,36.3112,14.5218,528.04
0.2303,534.894,553.259,-6.9454,541.405,41.3483,14.5066,536.11
0.0485,535.39,554.293,-7.1513,544.136,35.8385,15.7903,530.73
